Unnamed: 0,Linkedin_name,longitude,latitude,name,foundingYear,firm_type,sector,staffCount,staffCountRange,country,headquarter,orgtype,Biomass_degree_centrality,Biofuels_degree_centrality,Biogas_degree_centrality,Wind_degree_centrality,Offshore_Wind_degree_centrality,Solar_degree_centrality,Concentrated_Solar_degree_centrality,Waste_to_Heat_degree_centrality,Direct_Air_Capture_degree_centrality,Carbon_Capture_And_Storage_degree_centrality,Biochar_degree_centrality,Carbon_Direct_Removal_degree_centrality,BECCS_degree_centrality,Hydrogen_degree_centrality,Nuclear_Energy_degree_centrality,Nuclear_Fusion_degree_centrality,Hydro_Energy_degree_centrality,Geothermal_degree_centrality,Battery_degree_centrality,Electric_Vehicles_degree_centrality,Sustainable_Aviation_Fuels_degree_centrality,E_Fuels_degree_centrality,Marine_Energy_degree_centrality,Heat_Pumps_degree_centrality,Railway_degree_centrality,Electric_Shipping_degree_centrality,Electric_Aviation_degree_centrality,Fuel_Cell_Aviation_degree_centrality
81004,hollingsworth-&amp;-vose,42.161,-71.2165,Hollingsworth & Vose,,Manufacturer,"Other Energy Storage, Other Manufacturing",772.0,"{'start': 1001, 'end': 5000}",US,1.0,Green industry,,,,,,0.0002431249662326,,,,,,,,0.000412825099766,,,,,0.0003769002052012,,,,,,,,,
81006,solarcraft,38.1062,-122.568,SolarCraft,1984.0,Service Provider,"Solar, Battery",30.0,"{'start': 11, 'end': 50}",US,1.0,Green services,,,,0.0002203007104697,,0.0004322221621913,,,,,,,,,,,,,0.0001675112023116,,,,,,,,,
81007,xpansiv-data-systems,37.779,-122.42,Xpansiv,2016.0,Other Financing Organization,"Carbon Offsets, Other Sectors",142.0,"{'start': 201, 'end': 500}",US,1.0,Other Finance,,,,,,2.7013885136960397e-05,,,0.0105633802816901,,,0.0148715637674628,,,,,,,,,0.0002662406815761,,,,,,,
81016,city-of-wilson,35.7252,-77.9097,City of Wilson,1849.0,"Governmental Organization, Service Provider, Utility","Electricity-grid, Gas, Other Sectors",285.0,"{'start': 501, 'end': 1000}",US,1.0,Governmental organizations,0.000228832951945,,,,,,,,,,,,,,,,,,,,,,,,0.000297619047619,,,
81019,us-light-energy,42.7505,-73.7608,US Light Energy,2009.0,"Project Developer, Manufacturer",Solar,17.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,0.0002161110810956,,,,,,,,,,,,,,,,,,,,,,
81020,potelco,47.2502,-122.241,Potelco Inc,1965.0,Service Provider,Other Sectors,342.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,0.0002431249662326,,,,,,,,,,,,,0.0003769002052012,7.06713780918728e-05,,,,,,,,
81042,crateio,37.4894,-122.228,Crate.io,2013.0,"Manufacturer, Venture Capital","Software, Other ICT",68.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,,,5.507517761744782e-05,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
81053,next47,37.4483,-122.158,Next47,2016.0,Venture Capital,Other Sectors,66.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,0.0001766784452296,,,,,,,,
81076,tuya-smart,37.3401,-121.953,Tuya Smart,2014.0,Service Provider,Other ICT,638.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,0.0001480384900074,,,,
81077,maven-ventures-vc.,37.4052,-122.146,Maven,2013.0,Venture Capital,Other Sectors,12.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81078,particleio,37.7735,-122.411,Particle,2012.0,Service Provider,"Software, Other ICT",152.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81079,technology-partners,38.6706,-90.6407,Technology Partners,1994.0,Service Provider,"Software, Other ICT",311.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,0.0002753758880872,0.000572934570872,,,,,,,,,,,,,,,,,,,,,,,
81081,oak-hc-ft-partners,41.048,-73.5393,Oak HC/FT,2014.0,Venture Capital,Other Sectors,43.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81082,angaza,37.7921,-122.403,Angaza,2010.0,Service Provider,"Solar, Software",157.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,,0.000145836371591,,,0.0003781943919174,,,,,,,,,,,,,,,,,,,,,,
81083,zonar-systems,47.4476,-122.308,Zonar Systems,2001.0,Service Provider,"Automotive, Software, Other ICT",413.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0001060070671378,,,,,,,,
81084,peoplesnaturalgas,40.4459,-80.0105,Peoples Natural Gas,1885.0,Utility,Gas,547.0,"{'start': 1001, 'end': 5000}",US,1.0,Oil and gas firms,,,,,,0.0004322221621913,,,,,,,,0.0002752167331773,,,,,0.0002931446040453,,,,,,,,,
81085,dairy-farmers-of-america,39.1238,-94.8079,Dairy Farmers of America,1998.0,"Manufacturer, Service Provider",Agriculture,6894.0,{'start': 10001},US,1.0,Other industry,,,0.0017500364590928,,,2.7013885136960397e-05,,,,0.000164907651715,0.0005181347150259,,,,,,,,,,,,,,,,,
81086,the-greenbrier-companies,45.4207,-122.671,The Greenbrier Companies,1981.0,"Manufacturer, Service Provider","Railway, Shipping, Other Manufacturing",1635.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,0.0017857142857142,,,
81087,cleantech-san-diego,32.727,-117.17,Cleantech San Diego,2007.0,Non Governmental Organization,Other Sectors,21.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,0.0002826855123674,,,,,,,,
81088,baron-capital,40.7127,-74.006,Baron Capital,1982.0,Other Financing Organization,Other Sectors,188.0,"{'start': 51, 'end': 200}",US,1.0,Other Finance,,,,,,,,,,,,,,,,,,,0.000460655806357,,,,,,,,,
81089,epicventures,40.7691,-111.892,EPIC Ventures,1994.0,Venture Capital,"Other Sectors, Software",57.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81090,procopio-cory-hargreaves-&amp;-savitch-llp,32.7175,-117.16,"Procopio, Cory, Hargreaves & Savitch LLP",1946.0,Service Provider,"Other Sectors, Other Construction",436.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,0.0001978239366963,,,,,,,,,,,,,,,,,,,,,,,,,,
81091,microvestfund,38.9847,-77.0942,MicroVest Capital Management,2003.0,Other Financing Organization,Other Sectors,21.0,"{'start': 11, 'end': 50}",US,1.0,Other Finance,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81092,18814513,34.0537,-118.243,FullCycle,2018.0,Other Financing Organization,Other Sectors,16.0,"{'start': 2, 'end': 10}",US,1.0,Other Finance,,,,,,,,,,,,,,,,,0.0002428953121204,,,,,,,,,,,
81093,new-york-presbyterian-hospital,40.7643,-73.9545,NewYork-Presbyterian Hospital,,"University, Service Provider",Other Sectors,22960.0,{'start': 10001},US,1.0,Research organizations,,,,,,,,,,,,,,,,,0.0038863249939276,,,,,,,,,,,
81094,nyulangonehealth,42.7122,-73.7062,NYU Langone Health,1841.0,"University, Research Institute",Other Sectors,19634.0,{'start': 10001},US,1.0,Research organizations,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
81095,greenlancer,42.3504,-83.0328,GreenLancer,2013.0,"Service Provider, Project Developer",Solar,28.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
81096,curtiss-wright-corporation,35.5031,-80.8637,Curtiss-Wright Corporation,1929.0,Manufacturer,"Aviation, Energy General, Other Sectors, Military",4261.0,"{'start': 5001, 'end': 10000}",US,1.0,Other industry,,,,,,,,,,,,,,,0.0019408054342552,,,,,,,,0.0001785395465095,,,,0.000460193281178,
81097,boschusa,42.4904,-83.4228,Bosch USA,1906.0,Manufacturer,"Automotive, Other Construction, Other ICT",13175.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,0.0006880418329434,,,,,4.187780057791365e-05,0.0010247349823321,,,,,,0.0002015722636565,,
81098,slater-technology-fund,41.8202,-71.4087,Slater Technology Fund,1997.0,Venture Capital,Other Sectors,15.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,0.0001101503552348,,,,,,,,,,,,,,,,,,,0.0012497768255668,,,,,
81100,stress-engineering-services,29.7589,-95.3677,"Stress Engineering Services, Inc.",1972.0,"Consulting, Service Provider","Other Sectors, Oil, Gas, Chemical Industry",339.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,,,0.000495676598557,0.0010312822275696,,,,,,,,,,,,,,,,,,,,,,,
81103,decaturutilities,34.606,-86.9838,Decatur Utilities,1939.0,Utility,"Electricity-grid, Gas",79.0,"{'start': 51, 'end': 200}",US,1.0,Oil and gas firms,,,,,,,,,,,,,,,,,,,,0.0001413427561837,,,,,,,,
81104,skyworks-solutions-inc,33.6374,-117.854,"Skyworks Solutions, Inc.",,Manufacturer,"Computer and Electronic Products, Software, Military, Automotive, Other ICT",4370.0,"{'start': 5001, 'end': 10000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81105,navitas-capital-llc,39.7837,-100.446,Navitas Capital,2009.0,Venture Capital,Other Sectors,13.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81106,advancedcontrolsystems,33.9701,-84.2216,Minsait ACS,1975.0,Service Provider,Electricity-grid,112.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,,,
81107,national-fuel-gas-company,42.9651,-78.7312,National Fuel Gas Company,1902.0,"Utility, Service Provider","Gas, Oil, Energy General",951.0,"{'start': 1001, 'end': 5000}",US,1.0,Oil and gas firms,,,,,,,,,,,,,,0.0015136920324755,,,,0.003003823047515,,,,,,0.0017764618800888,,,,
81108,the-community-preservation-corporation,40.7501,-73.9733,The Community Preservation Corporation,1974.0,"Other Financing Organization, Non Governmental Organization","Built Environment, Other Construction",179.0,"{'start': 51, 'end': 200}",US,1.0,Other Finance,,,,,,0.0002161110810956,,,,,,,,,,,,,,0.0002473498233215,,,,0.0032568467801628,,,,
81122,flutura,29.7377,-95.4828,Flutura Decision Sciences & Analytics,2012.0,Service Provider,"Oil, Chemical Industry, Other Manufacturing, Other ICT",146.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81128,ecolibrium,39.7459,-75.5466,Ecolibrium,2013.0,"Service Provider, Consulting","Software, Other ICT",97.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,,,0.0002603488674824,,,,,,,,,,,,,,,,,0.000297619047619,,,
81138,denali-water,35.2495,-93.1276,Denali,2014.0,Service Provider,Other Sectors,218.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,0.0003956478733926,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
81139,alkegen,32.8712,-96.9388,ALKEGEN,,Manufacturer,"Battery, Electric Vehicles, Other Manufacturing, Built Environment",1633.0,"{'start': 5001, 'end': 10000}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0001675112023116,7.06713780918728e-05,,,,,,,,
81140,27062383,42.3492,-71.0751,"Advent Technologies Holdings, Inc.",2006.0,Manufacturer,"Hydrogen, Battery, Electric Vehicles, Aviation, Automotive, Military, Other Manufacturing",74.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,5.4027770273920795e-05,,,,,,,,0.0005963029218843,,,,,0.0007538004104024,3.53356890459364e-05,,0.0003828483920367,,,,,,
81141,leyline-renewable-energy-llc,35.9899,-78.8913,"Leyline Renewable Capital, LLC",2019.0,Venture Capital,"Solar, Wind, Other Energy Storage",33.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,0.0011666909727285,5.507517761744782e-05,,0.0003511805067804,,,,,,,,,,,,0.0005461496450027,0.0005025336069349,,,,,,,,,
81143,dragonfly-capital-partners,37.7938,-122.395,Dragonfly,,Venture Capital,Other Sectors,50.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,,,,,,,,,9.173891105912572e-05,,,,,,,,,,,,,,
81144,wyrick-robbins-yates-&amp;-ponton-llp,35.8154,-78.6981,Wyrick Robbins,1979.0,Service Provider,Other Sectors,167.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,5.507517761744782e-05,,,,,,,,,,,,,,,,,,,,,,,,
81145,18116834,37.8054,-122.405,Leap,,Service Provider,"Electricity-grid, Other Energy Storage, Electric Vehicles, Battery",78.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,,,,,,,,,,,,,,,,,,0.0006700448092466,0.0003533568904593,,,,,,,,
81146,nuro-inc.,37.3894,-122.083,Nuro,2016.0,Manufacturer,"Electric Vehicles, Software",1278.0,"{'start': 1001, 'end': 5000}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,8.37556011558273e-05,0.0003886925795053,,,,,,,,
81147,united-community-bank,34.8511,-82.3994,United Community Bank,1950.0,Bank,Other Sectors,2011.0,"{'start': 1001, 'end': 5000}",US,1.0,Banks,,,,,,,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
81240,aireko-enterprises,18.2345,-66.0351,Aireko Construction Group,1963.0,Service Provider,Other Construction,182.0,"{'start': 501, 'end': 1000}",US,1.0,Service sector,,,,,,0.0002431249662326,,,,,,,,,,,,,0.0002512668034674,0.0001060070671378,,,,,,,,
81242,orbiaglobal,42.3554,-71.0605,Orbia,,Manufacturer,"Other Sectors, Agriculture, Built Environment, Other Construction, Other ICT, Other Manufacturing",655.0,{'start': 10001},US,1.0,Other industry,,,,,,0.0001890971959587,,,,,0.0005181347150259,,,0.0005045640108251,,,,,0.0013400896184932,0.0003533568904593,,,,,,,,
81252,verdantas,40.0815,-83.1426,Verdantas,,"Consulting, Service Provider","Built Environment, Other Construction, Energy General, Other Sectors",507.0,"{'start': 501, 'end': 1000}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,0.0001675112023116,,,,,,,,,
81253,flybridge-capital-partners,42.3511,-71.0711,Flybridge,2002.0,Venture Capital,Other Sectors,21.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,,,,,,,0.0006596306068601,,,,,,,,,0.0001675112023116,0.0001413427561837,,,,,0.0011904761904761,,,
81255,macarthur-foundation,41.8796,-87.6295,MacArthur Foundation,1978.0,Non Governmental Organization,Other Sectors,247.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,0.000145836371591,,,0.0007023610135609,,,,0.0004947229551451,,,,,,,,,,0.0001060070671378,,,,,,,,
81256,mithun,47.6056,-122.341,Mithun,1949.0,Service Provider,Built Environment,257.0,"{'start': 51, 'end': 200}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81257,sullivanandcromwell,40.7023,-74.0105,Sullivan & Cromwell LLP,,Consulting,Other Sectors,1856.0,"{'start': 1001, 'end': 5000}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81258,2735195,39.7392,-104.985,Western Governors'​ Association,1984.0,Governmental Organization,Other Sectors,21.0,"{'start': 11, 'end': 50}",US,1.0,Governmental organizations,,,0.000145836371591,0.0001101503552348,,8.104165541088119e-05,,,0.0008802816901408,0.00032981530343,,0.0004506534474988,,0.0002293472776478,,,,0.0013653741125068,0.0002931446040453,0.0003533568904593,0.0005324813631522,,,,0.000297619047619,,,
81260,yottaenergy,30.2096,-97.7469,Yotta Energy,2016.0,Manufacturer,"Solar, Battery, Other Energy Storage",48.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,0.0015127775676697,,,,,,,,,,,,,0.0029733238410318,0.0006713780918727,,,,,,,,
81261,lexmark,38.0669,-84.4852,Lexmark,1991.0,Manufacturer,Computer and Electronic Products,10798.0,{'start': 10001},US,1.0,Other industry,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81262,chemours,34.2362,-77.9365,The Chemours Company,2015.0,Manufacturer,"Chemical Industry, Electric Vehicles, Hydrogen",3965.0,"{'start': 5001, 'end': 10000}",US,1.0,Green industry,,,,,,2.7013885136960397e-05,,,,,,,,0.0017889087656529,,,,,4.187780057791365e-05,7.06713780918728e-05,,,,,,,,
81263,westwood-professional-services,44.8971,-93.4417,Westwood Professional Services,1972.0,Service Provider,"Solar, Other Construction, Wind, Other Renewables",959.0,"{'start': 501, 'end': 1000}",US,1.0,Green services,,,,,,0.0001080555405478,,,,,,,,,,,,,0.0002093890028895,,,,,,,,,
81266,ryan-companies-us-inc-,44.9773,-93.2655,"Ryan Companies US, Inc.",1938.0,"Project Developer, Service Provider",Other Construction,1751.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,0.0001101503552348,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81267,godependable,34.0255,-118.223,Dependable Supply Chain Services,1950.0,Service Provider,Other Transport,261.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,0.0005444114075128,0.000530035335689,,,,,,,,
81270,national-cooperative-bank,38.8556,-77.0486,National Cooperative Bank,1978.0,"Bank, Other Financing Organization",Other Sectors,482.0,"{'start': 201, 'end': 500}",US,1.0,Banks,,,,,,0.0001080555405478,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
81271,migovernment,42.7336,-84.5555,State of Michigan,1837.0,Governmental Organization,Other Sectors,28219.0,{'start': 10001},US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,0.0002093890028895,0.0014134275618374,,,,,,,,
81272,the-university-of-texas-system,30.2697,-97.7445,The University of Texas System,1883.0,University,Other Sectors,716.0,{'start': 10001},US,1.0,Research organizations,,,,,,,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
81273,solar-gaines-llc,39.4928,-76.6507,SolarGaines,2009.0,Project Developer,Solar,24.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,,,,,,,,,,
81274,michels-corporation,43.6162,-88.4957,Michels Corporation,,Service Provider,"Wind, Solar, Oil, Gas, Other Construction",2485.0,"{'start': 5001, 'end': 10000}",US,1.0,Green services,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,,,,,,,,,,
81275,454136,45.6433,-122.704,Port of Vancouver USA,1912.0,Governmental Organization,Shipping,83.0,"{'start': 51, 'end': 200}",US,1.0,Governmental organizations,,,,0.0001652255328523,,,,,,,,,,,,,,,,,,,,,,,,
81276,solstice-initiative,42.3656,-71.104,Solstice,2014.0,Service Provider,Solar,63.0,"{'start': 11, 'end': 50}",US,1.0,Green services,,,,,,0.0004322221621913,,,,,,,,,,,,,,,,,,,,,,
81278,one-energy-enterprises-inc,41.0414,-83.6504,One Energy,2009.0,"Manufacturer, Project Developer",Wind,51.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,0.0001101503552348,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81279,cobb-emc,39.7837,-100.446,Cobb EMC,1938.0,Utility,Electricity-grid,362.0,"{'start': 201, 'end': 500}",US,1.0,Utilities,,,,,,8.104165541088119e-05,,,,,,,,,,,,,0.0001256334017337,3.53356890459364e-05,,,,,,,,
81280,arconic,40.4478,-80.0011,Arconic,2016.0,Manufacturer,"Other Manufacturing, Automotive, Other Construction, Aviation, Military",4398.0,{'start': 10001},US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,0.0001480384900074,,,,
81281,arcadiahq,38.8963,-77.0265,Arcadia,2014.0,"Service Provider, Project Developer","Solar, Software, Other Renewables",799.0,"{'start': 501, 'end': 1000}",US,1.0,Green industry,,,,5.507517761744782e-05,,0.0019179858447241,,,,0.000164907651715,,,,0.0001376083665886,,,,,0.0002931446040453,0.0001766784452296,0.0005324813631522,0.0007656967840735,,,,,,
81282,smeco,38.5372,-76.7856,SMECO,1937.0,Utility,Electricity-grid,235.0,"{'start': 201, 'end': 500}",US,1.0,Utilities,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
81285,digitalrealty,30.2459,-97.8457,Digital Realty,2004.0,Service Provider,Other ICT,3602.0,"{'start': 1001, 'end': 5000}",US,1.0,Service sector,,0.0001978239366963,,0.0002753758880872,,0.0002701388513696,,0.0031241864097891,,,,0.0022532672374943,,,,,0.0004857906242409,0.0002730748225013,,,,,,0.002220577350111,,,,
81286,ussolarcorporation,44.9798,-93.2749,US Solar,2014.0,Project Developer,Solar,67.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,0.0002161110810956,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
81287,oncor-electric-delivery,32.7865,-96.8033,Oncor Electric Delivery,,Utility,"Electricity-grid, Other Sectors",2878.0,"{'start': 1001, 'end': 5000}",US,1.0,Utilities,,,,,,,,,,,,,,,,,,,0.0007119226098245,0.0006360424028268,,,,,,,,
81288,santeecooper,33.1985,-79.9802,Santee Cooper,1934.0,Utility,"Electricity-grid, Other Renewables",1170.0,"{'start': 1001, 'end': 5000}",US,1.0,Utilities,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
81289,bluewavesolar,42.3467,-71.0796,BlueWave,2010.0,Project Developer,"Solar, Battery, Other Energy Storage",109.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,0.0005132638176022,,,,,,,,,,,,,0.0002931446040453,,,,,,,,,
81291,microsoft,47.6694,-122.124,Microsoft,,Service Provider,"Software, Other ICT",227080.0,{'start': 10001},US,1.0,Service sector,0.0025171624713958,0.000593471810089,0.0011666909727285,0.0075452993335903,0.0049272373094992,0.0072127073315684,,0.0026034886748242,0.0387323943661971,0.012862796833773,0.0134715025906735,0.0594862550698512,0.0297951582867784,0.0055960735746066,0.0087336244541484,0.00557880055788,0.0038863249939276,0.003003823047515,0.0086268269190502,0.0046643109540636,0.0189030883919062,0.0065084226646248,0.0016068559185859,0.002220577350111,0.0020833333333333,0.0014110058455956,0.0041417395306028,0.0007160759040458
81294,ideal-power-inc,30.2711,-97.7437,Ideal Power Inc.,2007.0,Manufacturer,"Battery, Electric Vehicles, Other Energy Storage",14.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,0.0009362780194966,0.0019479775409648,,,,,,,,,,,,,,,0.0001413427561837,,,,,,,,
81295,civitasresources,39.7392,-104.985,Civitas Resources,2021.0,"Mining, Service Provider","Oil, Gas",197.0,"{'start': 51, 'end': 200}",US,1.0,Mining industry,,,,,,,,,,0.00032981530343,,,,,,,,,,,,,,,,,,
81298,viking-energy-group-inc,29.7852,-95.6946,"Viking Energy Group, Inc.",,"Utility, Service Provider","Carbon Capture And Storage, Energy General",5.0,"{'start': 2, 'end': 10}",US,1.0,Utilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81300,ravenfuel,42.8668,-109.862,Raven SR,2018.0,"Manufacturer, Service Provider","Hydrogen, Other Carbon Removal, Other Renewables",10.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,0.000228832951945,0.001186943620178,,,,,,0.0031241864097891,,0.000164907651715,,,,0.0046328150084858,,,,,,,0.0050585729499467,,,,,,0.0096640589047399,
81305,viridi-parente-inc,42.9181,-78.8206,Viridi,2012.0,Manufacturer,"Battery, Other Manufacturing, Built Environment",58.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0003769002052012,3.53356890459364e-05,,,,,,,,
81307,caelux-corporation,34.1532,-118.08,Caelux Corporation,2014.0,"Manufacturer, Research Institute","Solar, Other Manufacturing",20.0,"{'start': 11, 'end': 50}",US,1.0,Research organizations,,,,,,0.0001890971959587,,,,,,,,,,,,,,,,,,,,,,
